day_of_year,station_name,state,latitude,longitude,rainfall_24h_mm,cumulative_72h_mm,source
168,East Sikkim (Gangtok),Sikkim,27.33,88.61,12.57,38.78,IMD_NetCDF_2025
169,East Sikkim (Gangtok),Sikkim,27.33,88.61,23.89,42.58,IMD_NetCDF_2025
170,East Sikkim (Gangtok),Sikkim,27.33,88.61,49.48,85.94,IMD_NetCDF_2025
171,East Sikkim (Gangtok),Sikkim,27.33,88.61,10.34,83.71,IMD_NetCDF_2025
172,East Sikkim (Gangtok),Sikkim,27.33,88.61,12.94,72.76,IMD_NetCDF_2025
173,East Sikkim (Gangtok),Sikkim,27.33,88.61,23.86,47.15,IMD_NetCDF_2025
174,East Sikkim (Gangtok),Sikkim,27.33,88.61,48.63,85.43,IMD_NetCDF_2025
175,East Sikkim (Gangtok),Sikkim,27.33,88.61,29.37,101.86,IMD_NetCDF_2025
176,East Sikkim (Gangtok),Sikkim,27.33,88.61,9.81,87.8,IMD_NetCDF_2025
177,East Sikkim (Gangtok),Sikkim,27.33,88.61,16.09,55.26,IMD_NetCDF_2025
178,East Sikkim (Gangtok),Sikkim,27.33,88.61,14.67,40.56,IMD_NetCDF_2025
179,East Sikkim (Gangtok),Sikkim,27.33,88.61,23.17,53.92,IMD_NetCDF_2025
180,East Sikkim (Gangtok),Sikkim,27.33,88.61,5.76,43.59,IMD_NetCDF_2025
181,East Sikkim (Gangtok),Sikkim,27.33,88.61,1.59,30.51,IMD_NetCDF_2025
182,East Sikkim (Gangtok),Sikkim,27.33,88.61,7.36,14.71,IMD_NetCDF_2025
183,East Sikkim (Gangtok),Sikkim,27.33,88.61,29.27,38.22,IMD_NetCDF_2025
184,East Sikkim (Gangtok),Sikkim,27.33,88.61,10.12,46.75,IMD_NetCDF_2025
185,East Sikkim (Gangtok),Sikkim,27.33,88.61,22.73,62.13,IMD_NetCDF_2025
186,East Sikkim (Gangtok),Sikkim,27.33,88.61,17.8,50.66,IMD_NetCDF_2025
187,East Sikkim (Gangtok),Sikkim,27.33,88.61,7.44,47.98,IMD_NetCDF_2025
188,East Sikkim (Gangtok),Sikkim,27.33,88.61,19.5,44.74,IMD_NetCDF_2025
189,East Sikkim (Gangtok),Sikkim,27.33,88.61,26.05,52.99,IMD_NetCDF_2025
190,East Sikkim (Gangtok),Sikkim,27.33,88.61,28.39,73.94,IMD_NetCDF_2025
191,East Sikkim (Gangtok),Sikkim,27.33,88.61,37.56,92.0,IMD_NetCDF_2025
192,East Sikkim (Gangtok),Sikkim,27.33,88.61,5.91,71.86,IMD_NetCDF_2025
193,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,43.47,IMD_NetCDF_2025
194,East Sikkim (Gangtok),Sikkim,27.33,88.61,6.16,12.07,IMD_NetCDF_2025
195,East Sikkim (Gangtok),Sikkim,27.33,88.61,11.59,17.75,IMD_NetCDF_2025
196,East Sikkim (Gangtok),Sikkim,27.33,88.61,44.67,62.42,IMD_NetCDF_2025
197,East Sikkim (Gangtok),Sikkim,27.33,88.61,22.2,78.46,IMD_NetCDF_2025
198,East Sikkim (Gangtok),Sikkim,27.33,88.61,11.01,77.88,IMD_NetCDF_2025
199,East Sikkim (Gangtok),Sikkim,27.33,88.61,12.48,45.69,IMD_NetCDF_2025
200,East Sikkim (Gangtok),Sikkim,27.33,88.61,1.42,24.91,IMD_NetCDF_2025
201,East Sikkim (Gangtok),Sikkim,27.33,88.61,67.69,81.58,IMD_NetCDF_2025
202,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.16,69.27,IMD_NetCDF_2025
203,East Sikkim (Gangtok),Sikkim,27.33,88.61,35.01,102.86,IMD_NetCDF_2025
204,East Sikkim (Gangtok),Sikkim,27.33,88.61,37.23,72.4,IMD_NetCDF_2025
205,East Sikkim (Gangtok),Sikkim,27.33,88.61,9.42,81.65,IMD_NetCDF_2025
206,East Sikkim (Gangtok),Sikkim,27.33,88.61,10.49,57.13,IMD_NetCDF_2025
207,East Sikkim (Gangtok),Sikkim,27.33,88.61,24.03,43.93,IMD_NetCDF_2025
208,East Sikkim (Gangtok),Sikkim,27.33,88.61,5.98,40.49,IMD_NetCDF_2025
209,East Sikkim (Gangtok),Sikkim,27.33,88.61,26.79,56.8,IMD_NetCDF_2025
210,East Sikkim (Gangtok),Sikkim,27.33,88.61,86.99,119.77,IMD_NetCDF_2025
211,East Sikkim (Gangtok),Sikkim,27.33,88.61,38.15,151.94,IMD_NetCDF_2025
212,East Sikkim (Gangtok),Sikkim,27.33,88.61,34.82,159.96,IMD_NetCDF_2025
213,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.76,73.73,IMD_NetCDF_2025
214,East Sikkim (Gangtok),Sikkim,27.33,88.61,55.24,90.83,IMD_NetCDF_2025
215,East Sikkim (Gangtok),Sikkim,27.33,88.61,18.28,74.28,IMD_NetCDF_2025
216,East Sikkim (Gangtok),Sikkim,27.33,88.61,5.7,79.22,IMD_NetCDF_2025
217,East Sikkim (Gangtok),Sikkim,27.33,88.61,7.88,31.86,IMD_NetCDF_2025
218,East Sikkim (Gangtok),Sikkim,27.33,88.61,13.29,26.87,IMD_NetCDF_2025
219,East Sikkim (Gangtok),Sikkim,27.33,88.61,2.29,23.46,IMD_NetCDF_2025
220,East Sikkim (Gangtok),Sikkim,27.33,88.61,26.26,41.84,IMD_NetCDF_2025
221,East Sikkim (Gangtok),Sikkim,27.33,88.61,35.4,63.95,IMD_NetCDF_2025
222,East Sikkim (Gangtok),Sikkim,27.33,88.61,6.22,67.88,IMD_NetCDF_2025
223,East Sikkim (Gangtok),Sikkim,27.33,88.61,5.1,46.72,IMD_NetCDF_2025
224,East Sikkim (Gangtok),Sikkim,27.33,88.61,11.95,23.27,IMD_NetCDF_2025
225,East Sikkim (Gangtok),Sikkim,27.33,88.61,8.64,25.69,IMD_NetCDF_2025
226,East Sikkim (Gangtok),Sikkim,27.33,88.61,87.96,108.56,IMD_NetCDF_2025
227,East Sikkim (Gangtok),Sikkim,27.33,88.61,3.45,100.06,IMD_NetCDF_2025
228,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,91.42,IMD_NetCDF_2025
229,East Sikkim (Gangtok),Sikkim,27.33,88.61,14.85,18.3,IMD_NetCDF_2025
230,East Sikkim (Gangtok),Sikkim,27.33,88.61,26.68,41.53,IMD_NetCDF_2025
231,East Sikkim (Gangtok),Sikkim,27.33,88.61,9.85,51.38,IMD_NetCDF_2025
232,East Sikkim (Gangtok),Sikkim,27.33,88.61,19.81,56.34,IMD_NetCDF_2025
233,East Sikkim (Gangtok),Sikkim,27.33,88.61,44.05,73.71,IMD_NetCDF_2025
234,East Sikkim (Gangtok),Sikkim,27.33,88.61,18.15,82.01,IMD_NetCDF_2025
235,East Sikkim (Gangtok),Sikkim,27.33,88.61,9.11,71.31,IMD_NetCDF_2025
236,East Sikkim (Gangtok),Sikkim,27.33,88.61,11.93,39.19,IMD_NetCDF_2025
237,East Sikkim (Gangtok),Sikkim,27.33,88.61,17.7,38.75,IMD_NetCDF_2025
238,East Sikkim (Gangtok),Sikkim,27.33,88.61,10.0,39.64,IMD_NetCDF_2025
239,East Sikkim (Gangtok),Sikkim,27.33,88.61,14.81,42.51,IMD_NetCDF_2025
240,East Sikkim (Gangtok),Sikkim,27.33,88.61,20.13,44.94,IMD_NetCDF_2025
241,East Sikkim (Gangtok),Sikkim,27.33,88.61,7.67,42.61,IMD_NetCDF_2025
242,East Sikkim (Gangtok),Sikkim,27.33,88.61,9.83,37.63,IMD_NetCDF_2025
243,East Sikkim (Gangtok),Sikkim,27.33,88.61,5.35,22.85,IMD_NetCDF_2025
244,East Sikkim (Gangtok),Sikkim,27.33,88.61,24.06,39.24,IMD_NetCDF_2025
245,East Sikkim (Gangtok),Sikkim,27.33,88.61,1.1,30.51,IMD_NetCDF_2025
246,East Sikkim (Gangtok),Sikkim,27.33,88.61,1.68,26.83,IMD_NetCDF_2025
247,East Sikkim (Gangtok),Sikkim,27.33,88.61,5.48,8.25,IMD_NetCDF_2025
248,East Sikkim (Gangtok),Sikkim,27.33,88.61,5.92,13.07,IMD_NetCDF_2025
249,East Sikkim (Gangtok),Sikkim,27.33,88.61,33.54,44.94,IMD_NetCDF_2025
250,East Sikkim (Gangtok),Sikkim,27.33,88.61,4.63,44.09,IMD_NetCDF_2025
251,East Sikkim (Gangtok),Sikkim,27.33,88.61,50.21,88.38,IMD_NetCDF_2025
252,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,54.84,IMD_NetCDF_2025
253,East Sikkim (Gangtok),Sikkim,27.33,88.61,13.12,63.32,IMD_NetCDF_2025
254,East Sikkim (Gangtok),Sikkim,27.33,88.61,3.25,16.36,IMD_NetCDF_2025
255,East Sikkim (Gangtok),Sikkim,27.33,88.61,19.93,36.3,IMD_NetCDF_2025
256,East Sikkim (Gangtok),Sikkim,27.33,88.61,15.8,38.98,IMD_NetCDF_2025
257,East Sikkim (Gangtok),Sikkim,27.33,88.61,47.07,82.8,IMD_NetCDF_2025
258,East Sikkim (Gangtok),Sikkim,27.33,88.61,6.71,69.58,IMD_NetCDF_2025
259,East Sikkim (Gangtok),Sikkim,27.33,88.61,54.17,107.95,IMD_NetCDF_2025
260,East Sikkim (Gangtok),Sikkim,27.33,88.61,25.74,86.61,IMD_NetCDF_2025
261,East Sikkim (Gangtok),Sikkim,27.33,88.61,8.47,88.38,IMD_NetCDF_2025
262,East Sikkim (Gangtok),Sikkim,27.33,88.61,12.17,46.38,IMD_NetCDF_2025
263,East Sikkim (Gangtok),Sikkim,27.33,88.61,1.44,22.09,IMD_NetCDF_2025
264,East Sikkim (Gangtok),Sikkim,27.33,88.61,15.39,29.01,IMD_NetCDF_2025
265,East Sikkim (Gangtok),Sikkim,27.33,88.61,6.4,23.24,IMD_NetCDF_2025
266,East Sikkim (Gangtok),Sikkim,27.33,88.61,23.51,45.3,IMD_NetCDF_2025
267,East Sikkim (Gangtok),Sikkim,27.33,88.61,1.81,31.72,IMD_NetCDF_2025
268,East Sikkim (Gangtok),Sikkim,27.33,88.61,35.01,60.32,IMD_NetCDF_2025
269,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,36.82,IMD_NetCDF_2025
270,East Sikkim (Gangtok),Sikkim,27.33,88.61,7.9,42.91,IMD_NetCDF_2025
271,East Sikkim (Gangtok),Sikkim,27.33,88.61,1.77,9.67,IMD_NetCDF_2025
272,East Sikkim (Gangtok),Sikkim,27.33,88.61,6.19,15.86,IMD_NetCDF_2025
273,East Sikkim (Gangtok),Sikkim,27.33,88.61,21.97,29.93,IMD_NetCDF_2025
274,East Sikkim (Gangtok),Sikkim,27.33,88.61,16.31,44.47,IMD_NetCDF_2025
275,East Sikkim (Gangtok),Sikkim,27.33,88.61,45.3,83.58,IMD_NetCDF_2025
276,East Sikkim (Gangtok),Sikkim,27.33,88.61,4.65,66.27,IMD_NetCDF_2025
277,East Sikkim (Gangtok),Sikkim,27.33,88.61,7.83,57.79,IMD_NetCDF_2025
278,East Sikkim (Gangtok),Sikkim,27.33,88.61,177.44,189.93,IMD_NetCDF_2025
279,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.74,186.02,IMD_NetCDF_2025
280,East Sikkim (Gangtok),Sikkim,27.33,88.61,1.1,179.28,IMD_NetCDF_2025
281,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,1.84,IMD_NetCDF_2025
282,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,1.1,IMD_NetCDF_2025
283,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
284,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
285,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
286,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
287,East Sikkim (Gangtok),Sikkim,27.33,88.61,3.89,3.89,IMD_NetCDF_2025
288,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,3.89,IMD_NetCDF_2025
289,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,3.89,IMD_NetCDF_2025
290,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
291,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
292,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
293,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
294,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
295,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
296,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
297,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
298,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
299,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
300,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
301,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
302,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
303,East Sikkim (Gangtok),Sikkim,27.33,88.61,4.02,4.02,IMD_NetCDF_2025
304,East Sikkim (Gangtok),Sikkim,27.33,88.61,39.19,43.21,IMD_NetCDF_2025
305,East Sikkim (Gangtok),Sikkim,27.33,88.61,43.42,86.63,IMD_NetCDF_2025
306,East Sikkim (Gangtok),Sikkim,27.33,88.61,19.89,102.5,IMD_NetCDF_2025
307,East Sikkim (Gangtok),Sikkim,27.33,88.61,2.35,65.66,IMD_NetCDF_2025
308,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.37,22.61,IMD_NetCDF_2025
309,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,2.72,IMD_NetCDF_2025
310,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.37,IMD_NetCDF_2025
311,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
312,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
313,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
314,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
315,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
316,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
317,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
318,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
319,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
320,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
321,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
322,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
323,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
324,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
325,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
326,East Sikkim (Gangtok),Sikkim,27.33,88.61,3.24,3.24,IMD_NetCDF_2025
327,East Sikkim (Gangtok),Sikkim,27.33,88.61,3.18,6.42,IMD_NetCDF_2025
328,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,6.42,IMD_NetCDF_2025
329,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,3.18,IMD_NetCDF_2025
330,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
331,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
332,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
333,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
334,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
335,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
336,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
337,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
338,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
339,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
340,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
341,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
342,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
343,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
344,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
345,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
346,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
347,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
348,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
349,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
350,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
351,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
352,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
353,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
354,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
355,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
356,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
357,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
358,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
359,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
360,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
361,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
362,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
363,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
364,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
365,East Sikkim (Gangtok),Sikkim,27.33,88.61,0.0,0.0,IMD_NetCDF_2025
1,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
2,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
3,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
4,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
5,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
6,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
7,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
8,Singtam Corridor,Sikkim,27.15,88.5,5.35,5.35,IMD_NetCDF_2025
9,Singtam Corridor,Sikkim,27.15,88.5,0.0,5.35,IMD_NetCDF_2025
10,Singtam Corridor,Sikkim,27.15,88.5,0.0,5.35,IMD_NetCDF_2025
11,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
12,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
13,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
14,Singtam Corridor,Sikkim,27.15,88.5,2.2,2.2,IMD_NetCDF_2025
15,Singtam Corridor,Sikkim,27.15,88.5,0.0,2.2,IMD_NetCDF_2025
16,Singtam Corridor,Sikkim,27.15,88.5,0.0,2.2,IMD_NetCDF_2025
17,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
18,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
19,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
20,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
21,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
22,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
23,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
24,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
25,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
26,Singtam Corridor,Sikkim,27.15,88.5,0.41,0.41,IMD_NetCDF_2025
27,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.41,IMD_NetCDF_2025
28,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.41,IMD_NetCDF_2025
29,Singtam Corridor,Sikkim,27.15,88.5,0.35,0.35,IMD_NetCDF_2025
30,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.35,IMD_NetCDF_2025
31,Singtam Corridor,Sikkim,27.15,88.5,1.08,1.44,IMD_NetCDF_2025
32,Singtam Corridor,Sikkim,27.15,88.5,0.0,1.08,IMD_NetCDF_2025
33,Singtam Corridor,Sikkim,27.15,88.5,0.0,1.08,IMD_NetCDF_2025
34,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
35,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
36,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
37,Singtam Corridor,Sikkim,27.15,88.5,0.12,0.12,IMD_NetCDF_2025
38,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.12,IMD_NetCDF_2025
39,Singtam Corridor,Sikkim,27.15,88.5,2.07,2.19,IMD_NetCDF_2025
40,Singtam Corridor,Sikkim,27.15,88.5,0.0,2.07,IMD_NetCDF_2025
41,Singtam Corridor,Sikkim,27.15,88.5,0.0,2.07,IMD_NetCDF_2025
42,Singtam Corridor,Sikkim,27.15,88.5,0.24,0.24,IMD_NetCDF_2025
43,Singtam Corridor,Sikkim,27.15,88.5,1.84,2.08,IMD_NetCDF_2025
44,Singtam Corridor,Sikkim,27.15,88.5,2.21,4.29,IMD_NetCDF_2025
45,Singtam Corridor,Sikkim,27.15,88.5,0.46,4.52,IMD_NetCDF_2025
46,Singtam Corridor,Sikkim,27.15,88.5,9.35,12.02,IMD_NetCDF_2025
47,Singtam Corridor,Sikkim,27.15,88.5,16.54,26.35,IMD_NetCDF_2025
48,Singtam Corridor,Sikkim,27.15,88.5,1.01,26.9,IMD_NetCDF_2025
49,Singtam Corridor,Sikkim,27.15,88.5,0.16,17.71,IMD_NetCDF_2025
50,Singtam Corridor,Sikkim,27.15,88.5,3.04,4.21,IMD_NetCDF_2025
51,Singtam Corridor,Sikkim,27.15,88.5,1.88,5.09,IMD_NetCDF_2025
52,Singtam Corridor,Sikkim,27.15,88.5,5.5,10.43,IMD_NetCDF_2025
53,Singtam Corridor,Sikkim,27.15,88.5,8.8,16.18,IMD_NetCDF_2025
54,Singtam Corridor,Sikkim,27.15,88.5,0.51,14.81,IMD_NetCDF_2025
55,Singtam Corridor,Sikkim,27.15,88.5,5.66,14.97,IMD_NetCDF_2025
56,Singtam Corridor,Sikkim,27.15,88.5,7.65,13.83,IMD_NetCDF_2025
57,Singtam Corridor,Sikkim,27.15,88.5,0.0,13.31,IMD_NetCDF_2025
58,Singtam Corridor,Sikkim,27.15,88.5,0.0,7.65,IMD_NetCDF_2025
59,Singtam Corridor,Sikkim,27.15,88.5,3.62,3.62,IMD_NetCDF_2025
60,Singtam Corridor,Sikkim,27.15,88.5,3.12,6.74,IMD_NetCDF_2025
61,Singtam Corridor,Sikkim,27.15,88.5,0.96,7.7,IMD_NetCDF_2025
62,Singtam Corridor,Sikkim,27.15,88.5,0.0,4.08,IMD_NetCDF_2025
63,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.96,IMD_NetCDF_2025
64,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
65,Singtam Corridor,Sikkim,27.15,88.5,1.67,1.67,IMD_NetCDF_2025
66,Singtam Corridor,Sikkim,27.15,88.5,0.17,1.84,IMD_NetCDF_2025
67,Singtam Corridor,Sikkim,27.15,88.5,4.78,6.62,IMD_NetCDF_2025
68,Singtam Corridor,Sikkim,27.15,88.5,9.17,14.12,IMD_NetCDF_2025
69,Singtam Corridor,Sikkim,27.15,88.5,0.0,13.95,IMD_NetCDF_2025
70,Singtam Corridor,Sikkim,27.15,88.5,0.8,9.96,IMD_NetCDF_2025
71,Singtam Corridor,Sikkim,27.15,88.5,3.51,4.3,IMD_NetCDF_2025
72,Singtam Corridor,Sikkim,27.15,88.5,10.19,14.49,IMD_NetCDF_2025
73,Singtam Corridor,Sikkim,27.15,88.5,28.38,42.08,IMD_NetCDF_2025
74,Singtam Corridor,Sikkim,27.15,88.5,12.73,51.3,IMD_NetCDF_2025
75,Singtam Corridor,Sikkim,27.15,88.5,7.65,48.77,IMD_NetCDF_2025
76,Singtam Corridor,Sikkim,27.15,88.5,10.32,30.71,IMD_NetCDF_2025
77,Singtam Corridor,Sikkim,27.15,88.5,0.0,17.98,IMD_NetCDF_2025
78,Singtam Corridor,Sikkim,27.15,88.5,0.0,10.32,IMD_NetCDF_2025
79,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
80,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
81,Singtam Corridor,Sikkim,27.15,88.5,1.67,1.67,IMD_NetCDF_2025
82,Singtam Corridor,Sikkim,27.15,88.5,3.92,5.59,IMD_NetCDF_2025
83,Singtam Corridor,Sikkim,27.15,88.5,0.36,5.94,IMD_NetCDF_2025
84,Singtam Corridor,Sikkim,27.15,88.5,0.0,4.27,IMD_NetCDF_2025
85,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.36,IMD_NetCDF_2025
86,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
87,Singtam Corridor,Sikkim,27.15,88.5,0.0,0.0,IMD_NetCDF_2025
88,Singtam Corridor,Sikkim,27.15,88.5,7.54,7.54,IMD_NetCDF_2025
